"county_id","county_name","district_id","district_name","line_desc","year_1","year_2","year_3","year_4","year_5"
37,"Sussex",1980,"Hampton Twp","Classroom-General Supplies and Textbooks",418,391,629,589,871
37,"Sussex",1980,"Hampton Twp","Classroom-Purchased Services",83,72,121,148,132
37,"Sussex",1980,"Hampton Twp","Total Support Services",2998,2791,3200,3116,2885
37,"Sussex",1980,"Hampton Twp","Support Services-Salaries and Benefits",2751,2540,2708,2619,2453
37,"Sussex",1980,"Hampton Twp","Total Administrative Costs",2201,2358,2133,2153,2153
37,"Sussex",1980,"Hampton Twp","Administration Salaries and Benefits",1863,2023,1778,1811,1755
37,"Sussex",1980,"Hampton Twp","Total Operations and Maintenance of Plant",2328,2143,2562,2470,2333
37,"Sussex",1980,"Hampton Twp","Operations and Maintenance-Salaries and Benefits",1110,1183,1067,1034,1031
37,"Sussex",1980,"Hampton Twp","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",1980,"Hampton Twp","Total Extracurricular Costs",140,137,149,143,135
37,"Sussex",1980,"Hampton Twp","Total Equipment Costs",28,147,0,0,0
37,"Sussex",1980,"Hampton Twp","Legal Costs",10,6,19,18,46
37,"Sussex",1980,"Hampton Twp","Employee Benefits as a percentage of salaries","33.98%","33.28%","37.19%","35.88%","37.00%"
37,"Sussex",2030,"Hardyston Twp","Total Budgetary Comparative Per Pupil Cost",14950,14850,15084,15992,16897
37,"Sussex",2030,"Hardyston Twp","Total Classroom Instruction",8958,8980,8903,9217,9694
37,"Sussex",2030,"Hardyston Twp","Classroom-Salaries and Benefits",8601,8535,8287,8567,8908
37,"Sussex",2030,"Hardyston Twp","Classroom-General Supplies and Textbooks",214,220,391,413,494
37,"Sussex",2030,"Hardyston Twp","Classroom-Purchased Services",144,226,225,237,292
37,"Sussex",2030,"Hardyston Twp","Total Support Services",2206,2148,2342,2436,2714
37,"Sussex",2030,"Hardyston Twp","Support Services-Salaries and Benefits",1663,1719,1690,1749,2038
37,"Sussex",2030,"Hardyston Twp","Total Administrative Costs",1652,1776,1879,2115,2115
37,"Sussex",2030,"Hardyston Twp","Administration Salaries and Benefits",1421,1526,1598,1708,1778
37,"Sussex",2030,"Hardyston Twp","Total Operations and Maintenance of Plant",2037,1835,1819,2077,2178
37,"Sussex",2030,"Hardyston Twp","Operations and Maintenance-Salaries and Benefits",757,810,804,830,938
37,"Sussex",2030,"Hardyston Twp","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",2030,"Hardyston Twp","Total Extracurricular Costs",97,111,142,147,196
37,"Sussex",2030,"Hardyston Twp","Total Equipment Costs",53,110,0,0,0
37,"Sussex",2030,"Hardyston Twp","Legal Costs",56,69,45,47,52
37,"Sussex",2030,"Hardyston Twp","Employee Benefits as a percentage of salaries","24.67%","25.77%","30.41%","28.60%","32.11%"
37,"Sussex",2165,"High Point Regional","Total Budgetary Comparative Per Pupil Cost",20983,22259,20853,21215,21746
37,"Sussex",2165,"High Point Regional","Total Classroom Instruction",11353,11923,11491,11755,12174
37,"Sussex",2165,"High Point Regional","Classroom-Salaries and Benefits",10831,11227,11106,11352,11456
37,"Sussex",2165,"High Point Regional","Classroom-General Supplies and Textbooks",370,531,261,281,494
37,"Sussex",2165,"High Point Regional","Classroom-Purchased Services",152,165,123,122,225
37,"Sussex",2165,"High Point Regional","Total Support Services",3816,3852,3539,3636,3519
37,"Sussex",2165,"High Point Regional","Support Services-Salaries and Benefits",3479,3502,3174,3064,3126
37,"Sussex",2165,"High Point Regional","Total Administrative Costs",1784,1767,1731,1892,1828
37,"Sussex",2165,"High Point Regional","Administration Salaries and Benefits",1467,1476,1478,1619,1524
37,"Sussex",2165,"High Point Regional","Total Operations and Maintenance of Plant",2628,3237,2760,2649,2801
37,"Sussex",2165,"High Point Regional","Operations and Maintenance-Salaries and Benefits",1337,1406,1374,1252,1328
37,"Sussex",2165,"High Point Regional","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",2165,"High Point Regional","Total Extracurricular Costs",1313,1374,1232,1192,1326
37,"Sussex",2165,"High Point Regional","Total Equipment Costs",43,97,0,17,0
37,"Sussex",2165,"High Point Regional","Legal Costs",57,68,29,29,59
37,"Sussex",2165,"High Point Regional","Employee Benefits as a percentage of salaries","26.74%","28.31%","28.06%","27.61%","27.74%"
37,"Sussex",2240,"Hopatcong","Total Budgetary Comparative Per Pupil Cost",20840,20280,21144,21604,19311
37,"Sussex",2240,"Hopatcong","Total Classroom Instruction",11527,11729,12749,12878,11222
37,"Sussex",2240,"Hopatcong","Classroom-Salaries and Benefits",10913,10814,11435,11585,10646
37,"Sussex",2240,"Hopatcong","Classroom-General Supplies and Textbooks",323,318,376,401,377
37,"Sussex",2240,"Hopatcong","Classroom-Purchased Services",291,597,938,892,199
37,"Sussex",2240,"Hopatcong","Total Support Services",3611,3157,2842,3113,2703
37,"Sussex",2240,"Hopatcong","Support Services-Salaries and Benefits",3279,2932,2618,2835,2507
37,"Sussex",2240,"Hopatcong","Total Administrative Costs",2297,2078,2051,2035,1984
37,"Sussex",2240,"Hopatcong","Administration Salaries and Benefits",1912,1820,1809,1718,1738
37,"Sussex",2240,"Hopatcong","Total Operations and Maintenance of Plant",2762,2666,2813,2853,2679
37,"Sussex",2240,"Hopatcong","Operations and Maintenance-Salaries and Benefits",1374,1260,1337,1370,1159
37,"Sussex",2240,"Hopatcong","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",2240,"Hopatcong","Total Extracurricular Costs",637,643,681,716,717
37,"Sussex",2240,"Hopatcong","Total Equipment Costs",0,8,0,38,0
37,"Sussex",2240,"Hopatcong","Legal Costs",147,127,62,63,38
37,"Sussex",2240,"Hopatcong","Employee Benefits as a percentage of salaries","31.98%","35.28%","42.27%","42.03%","30.48%"
37,"Sussex",2465,"Kittatinny Regional","Total Budgetary Comparative Per Pupil Cost",18862,20970,21077,21701,21760
37,"Sussex",2465,"Kittatinny Regional","Total Classroom Instruction",11442,12988,12605,12852,12970
37,"Sussex",2465,"Kittatinny Regional","Classroom-Salaries and Benefits",10922,12394,12128,12314,12415
37,"Sussex",2465,"Kittatinny Regional","Classroom-General Supplies and Textbooks",375,446,328,358,347
37,"Sussex",2465,"Kittatinny Regional","Classroom-Purchased Services",145,148,149,179,209
37,"Sussex",2465,"Kittatinny Regional","Total Support Services",2091,2263,2459,2515,2453
37,"Sussex",2465,"Kittatinny Regional","Support Services-Salaries and Benefits",1913,2066,2236,2284,2248
37,"Sussex",2465,"Kittatinny Regional","Total Administrative Costs",2065,2231,2297,2461,2357
37,"Sussex",2465,"Kittatinny Regional","Administration Salaries and Benefits",1837,1949,2017,2094,2056
37,"Sussex",2465,"Kittatinny Regional","Total Operations and Maintenance of Plant",1996,2159,2263,2366,2509
37,"Sussex",2465,"Kittatinny Regional","Operations and Maintenance-Salaries and Benefits",1063,1207,1257,1290,1108
37,"Sussex",2465,"Kittatinny Regional","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",2465,"Kittatinny Regional","Total Extracurricular Costs",1167,1229,1359,1403,1364
37,"Sussex",2465,"Kittatinny Regional","Total Equipment Costs",90,25,0,99,0
37,"Sussex",2465,"Kittatinny Regional","Legal Costs",9,32,22,34,18
37,"Sussex",2465,"Kittatinny Regional","Employee Benefits as a percentage of salaries","30.45%","28.80%","31.05%","30.14%","29.00%"
37,"Sussex",2490,"Lafayette Twp","Total Budgetary Comparative Per Pupil Cost",17417,19427,21152,21039,21114
37,"Sussex",2490,"Lafayette Twp","Total Classroom Instruction",10667,11432,12573,12548,12716
37,"Sussex",2490,"Lafayette Twp","Classroom-Salaries and Benefits",9783,10598,11516,11516,11942
37,"Sussex",2490,"Lafayette Twp","Classroom-General Supplies and Textbooks",700,701,841,801,560
37,"Sussex",2490,"Lafayette Twp","Classroom-Purchased Services",185,133,216,231,213
37,"Sussex",2490,"Lafayette Twp","Total Support Services",2458,2773,3175,2929,2932
37,"Sussex",2490,"Lafayette Twp","Support Services-Salaries and Benefits",2161,2381,2587,2339,2402
37,"Sussex",2490,"Lafayette Twp","Total Administrative Costs",2232,2504,2301,2507,2357
37,"Sussex",2490,"Lafayette Twp","Administration Salaries and Benefits",1565,1748,1827,1780,1783
37,"Sussex",2490,"Lafayette Twp","Total Operations and Maintenance of Plant",1807,2287,2684,2581,2673
37,"Sussex",2490,"Lafayette Twp","Operations and Maintenance-Salaries and Benefits",875,1061,1024,1036,1148
37,"Sussex",2490,"Lafayette Twp","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",2490,"Lafayette Twp","Total Extracurricular Costs",231,339,382,435,397
37,"Sussex",2490,"Lafayette Twp","Total Equipment Costs",67,624,310,366,0
37,"Sussex",2490,"Lafayette Twp","Legal Costs",18,26,16,34,16
37,"Sussex",2490,"Lafayette Twp","Employee Benefits as a percentage of salaries","28.50%","27.25%","26.81%","27.61%","26.64%"
37,"Sussex",2615,"Lenape Valley Regional","Total Budgetary Comparative Per Pupil Cost",18070,18543,19872,20674,19299
37,"Sussex",2615,"Lenape Valley Regional","Total Classroom Instruction",9356,9425,9833,10153,9389
37,"Sussex",2615,"Lenape Valley Regional","Classroom-Salaries and Benefits",8791,8910,9372,9667,8781
37,"Sussex",2615,"Lenape Valley Regional","Classroom-General Supplies and Textbooks",402,387,297,308,447
37,"Sussex",2615,"Lenape Valley Regional","Classroom-Purchased Services",163,128,164,178,161
37,"Sussex",2615,"Lenape Valley Regional","Total Support Services",3234,3385,3671,3894,3654
37,"Sussex",2615,"Lenape Valley Regional","Support Services-Salaries and Benefits",2806,2965,3178,3374,3209
37,"Sussex",2615,"Lenape Valley Regional","Total Administrative Costs",2135,2246,2292,2387,2212
37,"Sussex",2615,"Lenape Valley Regional","Administration Salaries and Benefits",1889,1922,2011,2093,1948
37,"Sussex",2615,"Lenape Valley Regional","Total Operations and Maintenance of Plant",2082,2132,2629,2732,2639
37,"Sussex",2615,"Lenape Valley Regional","Operations and Maintenance-Salaries and Benefits",867,875,1139,1185,1112
37,"Sussex",2615,"Lenape Valley Regional","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",2615,"Lenape Valley Regional","Total Extracurricular Costs",1224,1297,1394,1454,1349
37,"Sussex",2615,"Lenape Valley Regional","Total Equipment Costs",171,693,264,286,230
37,"Sussex",2615,"Lenape Valley Regional","Legal Costs",21,64,30,31,29
37,"Sussex",2615,"Lenape Valley Regional","Employee Benefits as a percentage of salaries","30.82%","31.60%","33.86%","33.87%","31.57%"
37,"Sussex",3300,"Montague Twp","Total Budgetary Comparative Per Pupil Cost",19762,20985,17219,25463,23228
37,"Sussex",3300,"Montague Twp","Total Classroom Instruction",11943,10455,8346,12883,12248
37,"Sussex",3300,"Montague Twp","Classroom-Salaries and Benefits",10851,9879,7921,12090,11474
37,"Sussex",3300,"Montague Twp","Classroom-General Supplies and Textbooks",628,403,259,568,521
37,"Sussex",3300,"Montague Twp","Classroom-Purchased Services",464,172,167,225,253
37,"Sussex",3300,"Montague Twp","Total Support Services",3046,4803,4201,6339,5148
37,"Sussex",3300,"Montague Twp","Support Services-Salaries and Benefits",2992,3038,2736,4517,3315
37,"Sussex",3300,"Montague Twp","Total Administrative Costs",2744,3189,2221,3118,2311
37,"Sussex",3300,"Montague Twp","Administration Salaries and Benefits",2018,2177,1714,2198,1791
37,"Sussex",3300,"Montague Twp","Total Operations and Maintenance of Plant",1876,2398,2220,2832,3143
37,"Sussex",3300,"Montague Twp","Operations and Maintenance-Salaries and Benefits",1022,1301,1060,1233,1301
37,"Sussex",3300,"Montague Twp","Board Contribution to Food Services",104,94,0,0,0
37,"Sussex",3300,"Montague Twp","Total Extracurricular Costs",10,9,120,153,166
37,"Sussex",3300,"Montague Twp","Total Equipment Costs",0,284,306,626,418
37,"Sussex",3300,"Montague Twp","Legal Costs",260,330,83,357,97
37,"Sussex",3300,"Montague Twp","Employee Benefits as a percentage of salaries","29.11%","36.88%","45.87%","43.62%","50.17%"
37,"Sussex",3590,"Newton Town","Total Budgetary Comparative Per Pupil Cost",16051,16514,17147,17196,17029
37,"Sussex",3590,"Newton Town","Total Classroom Instruction",9567,9892,10043,9846,9868
37,"Sussex",3590,"Newton Town","Classroom-Salaries and Benefits",9184,9470,9741,9409,9409
37,"Sussex",3590,"Newton Town","Classroom-General Supplies and Textbooks",264,316,184,179,154
37,"Sussex",3590,"Newton Town","Classroom-Purchased Services",118,106,119,257,305
37,"Sussex",3590,"Newton Town","Total Support Services",2456,2584,2987,3113,2931
37,"Sussex",3590,"Newton Town","Support Services-Salaries and Benefits",2246,2329,2327,2580,2449
37,"Sussex",3590,"Newton Town","Total Administrative Costs",1945,1891,1869,2015,2016
37,"Sussex",3590,"Newton Town","Administration Salaries and Benefits",1669,1627,1600,1654,1761
37,"Sussex",3590,"Newton Town","Total Operations and Maintenance of Plant",1398,1441,1492,1478,1461
37,"Sussex",3590,"Newton Town","Operations and Maintenance-Salaries and Benefits",982,960,982,960,955
37,"Sussex",3590,"Newton Town","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",3590,"Newton Town","Total Extracurricular Costs",658,673,718,709,715
37,"Sussex",3590,"Newton Town","Total Equipment Costs",65,62,0,22,37
37,"Sussex",3590,"Newton Town","Legal Costs",29,26,21,39,20
37,"Sussex",3590,"Newton Town","Employee Benefits as a percentage of salaries","28.79%","30.59%","34.11%","32.54%","35.86%"
37,"Sussex",3840,"Ogdensburg Boro","Total Budgetary Comparative Per Pupil Cost",18269,17850,18415,19053,18564
37,"Sussex",3840,"Ogdensburg Boro","Total Classroom Instruction",9816,9680,9921,10327,10095
37,"Sussex",3840,"Ogdensburg Boro","Classroom-Salaries and Benefits",9438,9319,9542,9938,9681
37,"Sussex",3840,"Ogdensburg Boro","Classroom-General Supplies and Textbooks",360,338,300,307,315
37,"Sussex",3840,"Ogdensburg Boro","Classroom-Purchased Services",19,22,79,82,99
37,"Sussex",3840,"Ogdensburg Boro","Total Support Services",3184,3511,3739,3850,3804
37,"Sussex",3840,"Ogdensburg Boro","Support Services-Salaries and Benefits",2656,2755,3026,3127,2979
37,"Sussex",3840,"Ogdensburg Boro","Total Administrative Costs",2288,1829,1922,1957,1916
37,"Sussex",3840,"Ogdensburg Boro","Administration Salaries and Benefits",1804,1438,1453,1474,1432
37,"Sussex",3840,"Ogdensburg Boro","Total Operations and Maintenance of Plant",2671,2498,2515,2591,2420
37,"Sussex",3840,"Ogdensburg Boro","Operations and Maintenance-Salaries and Benefits",1561,1349,1480,1524,1440
37,"Sussex",3840,"Ogdensburg Boro","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",3840,"Ogdensburg Boro","Total Extracurricular Costs",297,301,289,297,298
37,"Sussex",3840,"Ogdensburg Boro","Total Equipment Costs",0,0,17,18,26
37,"Sussex",3840,"Ogdensburg Boro","Legal Costs",12,18,30,31,57
37,"Sussex",3840,"Ogdensburg Boro","Employee Benefits as a percentage of salaries","31.42%","30.00%","28.49%","28.31%","29.01%"
37,"Sussex",4650,"Sandyston-Walpack Twp","Total Budgetary Comparative Per Pupil Cost",19367,20420,22025,26475,20986
37,"Sussex",4650,"Sandyston-Walpack Twp","Total Classroom Instruction",13123,13378,13583,16534,12386
37,"Sussex",4650,"Sandyston-Walpack Twp","Classroom-Salaries and Benefits",11938,12505,12563,15458,11101
37,"Sussex",4650,"Sandyston-Walpack Twp","Classroom-General Supplies and Textbooks",854,430,590,627,475
37,"Sussex",4650,"Sandyston-Walpack Twp","Classroom-Purchased Services",331,443,430,450,809
37,"Sussex",4650,"Sandyston-Walpack Twp","Total Support Services",2244,2830,3822,4443,3711
37,"Sussex",4650,"Sandyston-Walpack Twp","Support Services-Salaries and Benefits",876,1571,2656,3206,2467
37,"Sussex",4650,"Sandyston-Walpack Twp","Total Administrative Costs",2285,2330,2296,2790,2321
37,"Sussex",4650,"Sandyston-Walpack Twp","Administration Salaries and Benefits",1968,2000,1944,2416,1355
37,"Sussex",4650,"Sandyston-Walpack Twp","Total Operations and Maintenance of Plant",1662,1742,2183,2565,2335
37,"Sussex",4650,"Sandyston-Walpack Twp","Operations and Maintenance-Salaries and Benefits",694,814,1042,1262,983
37,"Sussex",4650,"Sandyston-Walpack Twp","Board Contribution to Food Services",0,61,67,71,65
37,"Sussex",4650,"Sandyston-Walpack Twp","Total Extracurricular Costs",40,75,71,63,156
37,"Sussex",4650,"Sandyston-Walpack Twp","Total Equipment Costs",0,0,5,6,0
37,"Sussex",4650,"Sandyston-Walpack Twp","Legal Costs",71,68,41,43,39
37,"Sussex",4650,"Sandyston-Walpack Twp","Employee Benefits as a percentage of salaries","33.67%","31.26%","30.13%","50.26%","33.59%"
37,"Sussex",4960,"Sparta Twp","Total Budgetary Comparative Per Pupil Cost",19218,17248,18397,18677,19431
37,"Sussex",4960,"Sparta Twp","Total Classroom Instruction",9884,10333,10901,10956,11504
37,"Sussex",4960,"Sparta Twp","Classroom-Salaries and Benefits",9525,9729,10301,10404,10813
37,"Sussex",4960,"Sparta Twp","Classroom-General Supplies and Textbooks",197,194,257,345,377
37,"Sussex",4960,"Sparta Twp","Classroom-Purchased Services",162,411,343,207,314
37,"Sussex",4960,"Sparta Twp","Total Support Services",2658,2761,3073,3120,3289
37,"Sussex",4960,"Sparta Twp","Support Services-Salaries and Benefits",2321,2418,2669,2715,2841
37,"Sussex",4960,"Sparta Twp","Total Administrative Costs",1731,1703,1776,1866,1854
37,"Sussex",4960,"Sparta Twp","Administration Salaries and Benefits",1476,1415,1437,1460,1495
37,"Sussex",4960,"Sparta Twp","Total Operations and Maintenance of Plant",1770,1971,2148,2228,2270
37,"Sussex",4960,"Sparta Twp","Operations and Maintenance-Salaries and Benefits",937,996,1104,1131,1104
37,"Sussex",4960,"Sparta Twp","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",4960,"Sparta Twp","Total Extracurricular Costs",383,421,438,445,451
37,"Sussex",4960,"Sparta Twp","Total Equipment Costs",77,126,126,119,122
37,"Sussex",4960,"Sparta Twp","Legal Costs",33,33,44,60,48
37,"Sussex",4960,"Sparta Twp","Employee Benefits as a percentage of salaries","27.38%","26.29%","28.79%","28.45%","27.70%"
37,"Sussex",5030,"Stanhope Boro","Total Budgetary Comparative Per Pupil Cost",16865,18330,18947,18539,18855
37,"Sussex",5030,"Stanhope Boro","Total Classroom Instruction",9865,10559,11094,10856,10795
37,"Sussex",5030,"Stanhope Boro","Classroom-Salaries and Benefits",9327,10057,10439,10215,10310
37,"Sussex",5030,"Stanhope Boro","Classroom-General Supplies and Textbooks",266,178,197,192,148
37,"Sussex",5030,"Stanhope Boro","Classroom-Purchased Services",272,325,459,449,336
37,"Sussex",5030,"Stanhope Boro","Total Support Services",3226,3239,3741,3660,3955
37,"Sussex",5030,"Stanhope Boro","Support Services-Salaries and Benefits",2586,2560,3139,3071,3535
37,"Sussex",5030,"Stanhope Boro","Total Administrative Costs",2270,2462,2295,2246,2276
37,"Sussex",5030,"Stanhope Boro","Administration Salaries and Benefits",1816,1971,1848,1808,1777
37,"Sussex",5030,"Stanhope Boro","Total Operations and Maintenance of Plant",1389,1917,1662,1626,1671
37,"Sussex",5030,"Stanhope Boro","Operations and Maintenance-Salaries and Benefits",748,864,886,867,867
37,"Sussex",5030,"Stanhope Boro","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",5030,"Stanhope Boro","Total Extracurricular Costs",115,153,155,152,158
37,"Sussex",5030,"Stanhope Boro","Total Equipment Costs",0,0,0,0,0
37,"Sussex",5030,"Stanhope Boro","Legal Costs",45,43,31,30,34
37,"Sussex",5030,"Stanhope Boro","Employee Benefits as a percentage of salaries","30.08%","30.91%","30.26%","30.35%","31.73%"
37,"Sussex",5040,"Stillwater Twp","Total Budgetary Comparative Per Pupil Cost",18987,19950,23476,24318,22078
37,"Sussex",5040,"Stillwater Twp","Total Classroom Instruction",12280,12415,13903,14576,13164
37,"Sussex",5040,"Stillwater Twp","Classroom-Salaries and Benefits",11494,12000,13378,13871,12340
37,"Sussex",5040,"Stillwater Twp","Classroom-General Supplies and Textbooks",709,404,446,492,602
37,"Sussex",5040,"Stillwater Twp","Classroom-Purchased Services",77,11,80,212,223
37,"Sussex",5040,"Stillwater Twp","Total Support Services",2652,2798,3741,3912,3318
37,"Sussex",5040,"Stillwater Twp","Support Services-Salaries and Benefits",2395,2429,3169,3374,2706
37,"Sussex",5040,"Stillwater Twp","Total Administrative Costs",2158,2291,2302,2367,2360
37,"Sussex",5040,"Stillwater Twp","Administration Salaries and Benefits",1595,1775,1709,1778,1781
37,"Sussex",5040,"Stillwater Twp","Total Operations and Maintenance of Plant",1769,2321,3330,3267,3054
37,"Sussex",5040,"Stillwater Twp","Operations and Maintenance-Salaries and Benefits",952,1316,1769,1691,1605
37,"Sussex",5040,"Stillwater Twp","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",5040,"Stillwater Twp","Total Extracurricular Costs",118,112,180,177,162
37,"Sussex",5040,"Stillwater Twp","Total Equipment Costs",156,32,0,96,255
37,"Sussex",5040,"Stillwater Twp","Legal Costs",136,104,52,52,88
37,"Sussex",5040,"Stillwater Twp","Employee Benefits as a percentage of salaries","32.00%","33.46%","36.73%","35.68%","37.89%"
37,"Sussex",5100,"Sussex-Wantage Regional","Total Budgetary Comparative Per Pupil Cost",19301,19691,21212,20552,20521
37,"Sussex",5100,"Sussex-Wantage Regional","Total Classroom Instruction",11851,12089,12809,12480,12511
37,"Sussex",5100,"Sussex-Wantage Regional","Classroom-Salaries and Benefits",11534,11571,12371,12053,12109
37,"Sussex",5100,"Sussex-Wantage Regional","Classroom-General Supplies and Textbooks",231,336,315,305,298
37,"Sussex",5100,"Sussex-Wantage Regional","Classroom-Purchased Services",85,182,123,121,104
37,"Sussex",5100,"Sussex-Wantage Regional","Total Support Services",3208,3257,3515,3304,3261
37,"Sussex",5100,"Sussex-Wantage Regional","Support Services-Salaries and Benefits",2997,3071,3241,2972,2908
37,"Sussex",5100,"Sussex-Wantage Regional","Total Administrative Costs",2047,2027,2137,2109,2060
37,"Sussex",5100,"Sussex-Wantage Regional","Administration Salaries and Benefits",1656,1633,1664,1603,1603
37,"Sussex",5100,"Sussex-Wantage Regional","Total Operations and Maintenance of Plant",1929,2054,2416,2338,2420
37,"Sussex",5100,"Sussex-Wantage Regional","Operations and Maintenance-Salaries and Benefits",1028,1084,1360,1312,1317
37,"Sussex",5100,"Sussex-Wantage Regional","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",5100,"Sussex-Wantage Regional","Total Extracurricular Costs",124,118,144,140,118
37,"Sussex",5100,"Sussex-Wantage Regional","Total Equipment Costs",89,41,182,204,94
37,"Sussex",5100,"Sussex-Wantage Regional","Legal Costs",45,62,45,44,47
37,"Sussex",5100,"Sussex-Wantage Regional","Employee Benefits as a percentage of salaries","32.76%","33.45%","41.21%","41.58%","42.26%"
37,"Sussex",5110,"Sussex County Vocational","Total Budgetary Comparative Per Pupil Cost",16293,16351,16819,16785,17340
37,"Sussex",5110,"Sussex County Vocational","Total Classroom Instruction",8350,8316,8621,8616,8723
37,"Sussex",5110,"Sussex County Vocational","Classroom-Salaries and Benefits",7651,7726,8109,8058,8138
37,"Sussex",5110,"Sussex County Vocational","Classroom-General Supplies and Textbooks",637,525,445,492,530
37,"Sussex",5110,"Sussex County Vocational","Classroom-Purchased Services",62,65,67,67,54
37,"Sussex",5110,"Sussex County Vocational","Total Support Services",2110,2112,2237,2225,2289
37,"Sussex",5110,"Sussex County Vocational","Support Services-Salaries and Benefits",1901,1946,2019,2006,2102
37,"Sussex",5110,"Sussex County Vocational","Total Administrative Costs",2565,2430,2512,2499,2596
37,"Sussex",5110,"Sussex County Vocational","Administration Salaries and Benefits",1779,1862,1972,1960,1991
37,"Sussex",5110,"Sussex County Vocational","Total Operations and Maintenance of Plant",2284,2520,2430,2416,2688
37,"Sussex",5110,"Sussex County Vocational","Operations and Maintenance-Salaries and Benefits",1215,1244,1267,1259,1330
37,"Sussex",5110,"Sussex County Vocational","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",5110,"Sussex County Vocational","Total Extracurricular Costs",942,930,994,1003,1029
37,"Sussex",5110,"Sussex County Vocational","Total Equipment Costs",186,22,0,0,0
37,"Sussex",5110,"Sussex County Vocational","Legal Costs",32,63,32,32,27
37,"Sussex",5110,"Sussex County Vocational","Employee Benefits as a percentage of salaries","33.11%","33.41%","36.40%","36.41%","35.21%"
37,"Sussex",5360,"Vernon Twp","Total Budgetary Comparative Per Pupil Cost",18239,19178,19538,19506,18867
37,"Sussex",5360,"Vernon Twp","Total Classroom Instruction",10144,10855,11017,10886,10360
37,"Sussex",5360,"Vernon Twp","Classroom-Salaries and Benefits",9499,10272,10450,10322,9814
37,"Sussex",5360,"Vernon Twp","Classroom-General Supplies and Textbooks",286,260,277,258,249
37,"Sussex",5360,"Vernon Twp","Classroom-Purchased Services",359,323,290,306,297
37,"Sussex",5360,"Vernon Twp","Total Support Services",3739,3899,3910,3990,3986
37,"Sussex",5360,"Vernon Twp","Support Services-Salaries and Benefits",3414,3583,3506,3549,3648
37,"Sussex",5360,"Vernon Twp","Total Administrative Costs",1723,1685,1748,1778,1771
37,"Sussex",5360,"Vernon Twp","Administration Salaries and Benefits",1502,1461,1541,1553,1548
37,"Sussex",5360,"Vernon Twp","Total Operations and Maintenance of Plant",2233,2344,2422,2400,2336
37,"Sussex",5360,"Vernon Twp","Operations and Maintenance-Salaries and Benefits",1316,1418,1540,1491,1458
37,"Sussex",5360,"Vernon Twp","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",5360,"Vernon Twp","Total Extracurricular Costs",392,388,433,443,405
37,"Sussex",5360,"Vernon Twp","Total Equipment Costs",45,24,0,3,0
37,"Sussex",5360,"Vernon Twp","Legal Costs",17,15,17,17,19
37,"Sussex",5360,"Vernon Twp","Employee Benefits as a percentage of salaries","28.59%","26.48%","29.06%","29.16%","30.26%"
37,"Sussex",5435,"Wallkill Valley Regional","Total Budgetary Comparative Per Pupil Cost",19226,20641,20043,21518,19592
37,"Sussex",5435,"Wallkill Valley Regional","Total Classroom Instruction",10778,11525,10630,11440,10424
37,"Sussex",5435,"Wallkill Valley Regional","Classroom-Salaries and Benefits",10444,11068,10082,10823,9874
37,"Sussex",5435,"Wallkill Valley Regional","Classroom-General Supplies and Textbooks",258,298,390,441,297
37,"Sussex",5435,"Wallkill Valley Regional","Classroom-Purchased Services",76,159,158,176,253
37,"Sussex",5435,"Wallkill Valley Regional","Total Support Services",3013,3491,3494,3769,3326
37,"Sussex",5435,"Wallkill Valley Regional","Support Services-Salaries and Benefits",2468,2820,2695,2894,2478
37,"Sussex",5435,"Wallkill Valley Regional","Total Administrative Costs",2018,2109,2094,2270,2108
37,"Sussex",5435,"Wallkill Valley Regional","Administration Salaries and Benefits",1589,1611,1623,1724,1615
37,"Sussex",5435,"Wallkill Valley Regional","Total Operations and Maintenance of Plant",2123,2055,2370,2499,2256
37,"Sussex",5435,"Wallkill Valley Regional","Operations and Maintenance-Salaries and Benefits",1219,1160,1187,1277,1176
37,"Sussex",5435,"Wallkill Valley Regional","Board Contribution to Food Services",0,0,0,0,0
37,"Sussex",5435,"Wallkill Valley Regional","Total Extracurricular Costs",1294,1453,1455,1541,1478
37,"Sussex",5435,"Wallkill Valley Regional","Total Equipment Costs",184,78,23,296,13
37,"Sussex",5435,"Wallkill Valley Regional","Legal Costs",13,32,33,30,24
37,"Sussex",5435,"Wallkill Valley Regional","Employee Benefits as a percentage of salaries","28.71%","27.66%","28.65%","27.96%","29.55%"
39,"Union",0310,"Berkeley Heights Twp","Total Budgetary Comparative Per Pupil Cost",16974,17137,18583,18902,19013
39,"Union",0310,"Berkeley Heights Twp","Total Classroom Instruction",10299,10316,11151,11377,11374
